ano_mes,group_ab,group_xy,idade,renda,relacionamento,score_ext_1,score_ext_2,score_final,flag_1,score_ext_1_status,score_ext_2_status,score_final_status
202304,A,X,35,1k~3k,0,88,330,0,1,score válido,score válido,score válido
202304,A,Y,54,5k~10k,0,847,569,379,1,score válido,score válido,score válido
202304,A,Y,35,5k~10k,1,251,264,192,1,score válido,score válido,score válido
202304,B,Y,98,3k~5k,0,634,814,201,1,score válido,score válido,score válido
202304,B,X,69,10k~20k,0,156,790,0,1,score válido,score válido,score válido
202304,A,Y,47,1k~3k,0,708,637,282,1,score válido,score válido,score válido
202304,A,Y,52,<1k,0,755,373,361,1,score válido,score válido,score válido
202304,A,Y,23,3k~5k,1,850,594,527,1,score válido,score válido,score válido
202304,B,Y,64,30k+,0,483,614,100,1,score válido,score válido,score válido
202304,B,X,46,5k~10k,0,549,671,185,1,score válido,score válido,score válido
202304,B,Y,55,20k~30k,0,207,369,16,1,score válido,score válido,score válido
202304,B,X,37,1k~3k,0,511,406,118,1,score válido,score válido,score válido
202304,B,Y,101,1k~3k,0,527,909,38,1,score válido,score válido,score válido
202304,B,Y,56,1k~3k,1,808,92,642,1,score válido,score válido,score válido
202304,B,Y,30,10k~20k,1,709,114,535,1,score válido,score válido,score válido
202304,B,X,35,5k~10k,0,695,991,105,1,score válido,score válido,score válido
202304,B,Y,77,3k~5k,0,19,616,0,1,score válido,score válido,score válido
202304,B,Y,90,10k~20k,1,542,448,315,1,score válido,score válido,score válido
202304,A,Y,84,3k~5k,0,993,102,646,1,score válido,score válido,score válido
202304,B,Y,28,5k~10k,0,750,637,268,1,score válido,score válido,score válido
202304,A,X,100,30k+,0,833,771,257,1,score válido,score válido,score válido
202304,A,Y,61,3k~5k,0,488,522,119,1,score válido,score válido,score válido
202304,A,Y,56,10k~20k,0,831,29,573,1,score válido,score válido,score válido
202304,B,X,42,5k~10k,1,815,501,490,1,score válido,score válido,score válido
202304,A,Y,83,,1,525,135,381,1,score válido,score válido,score válido
202304,B,Y,40,3k~5k,1,564,421,318,1,score válido,score válido,score válido
202304,B,Y,66,1k~3k,0,42,278,0,1,score válido,score válido,score válido
202304,B,Y,105,1k~3k,0,852,113,588,1,score válido,score válido,score válido
202304,B,Y,94,1k~3k,0,125,28,88,1,score válido,score válido,score válido
202304,A,X,70,3k~5k,1,294,591,36,1,score válido,score válido,score válido
202304,B,Y,104,3k~5k,0,742,564,306,1,score válido,score válido,score válido
202304,B,X,22,1k~3k,0,294,142,163,1,score válido,score válido,score válido
202304,A,X,89,10k~20k,0,501,917,8,1,score válido,score válido,score válido
202304,A,X,17,,1,145,872,0,1,score válido,score válido,score válido
202304,B,Y,80,3k~5k,1,284,254,210,1,score válido,score válido,score válido
202304,B,Y,15,,0,732,494,320,1,score válido,score válido,score válido
202304,A,Y,15,3k~5k,1,412,497,194,1,score válido,score válido,score válido
202304,B,Y,98,1k~3k,0,559,163,331,1,score válido,score válido,score válido
202304,B,X,56,30k+,1,350,383,252,1,score válido,score válido,score válido
202304,A,X,64,,1,930,630,573,1,score válido,score válido,score válido
202304,A,X,94,5k~10k,1,855,490,537,1,score válido,score válido,score válido
202304,B,Y,65,,0,103,369,0,1,score válido,score válido,score válido
202304,A,Y,62,3k~5k,0,978,427,536,1,score válido,score válido,score válido
202304,A,Y,81,3k~5k,0,808,636,309,1,score válido,score válido,score válido
202304,A,Y,53,30k+,1,150,920,0,1,score válido,score válido,score válido
202304,B,Y,84,1k~3k,1,31,917,0,1,score válido,score válido,score válido
202304,A,Y,51,30k+,0,892,842,234,1,score válido,score válido,score válido
202304,A,Y,50,1k~3k,0,756,438,282,1,score válido,score válido,score válido
202304,A,Y,90,5k~10k,1,268,991,0,1,score válido,score válido,score válido
202304,B,Y,88,20k~30k,0,952,141,587,1,score válido,score válido,score válido
202304,B,X,49,30k+,1,906,451,527,1,score válido,score válido,score válido
202304,B,Y,80,,0,205,531,0,1,score válido,score válido,score válido
202304,A,Y,45,3k~5k,1,393,973,0,1,score válido,score válido,score válido
202304,A,X,54,5k~10k,1,37,470,0,1,score válido,score válido,score válido
202304,B,X,93,,0,301,646,0,1,score válido,score válido,score válido
202304,B,X,47,<1k,1,491,218,352,1,score válido,score válido,score válido
202304,B,Y,80,5k~10k,0,54,514,0,1,score válido,score válido,score válido
202304,A,Y,41,1k~3k,0,330,651,0,1,score válido,score válido,score válido
202304,A,Y,64,3k~5k,0,142,212,43,1,score válido,score válido,score válido
202304,B,Y,102,<1k,0,923,512,443,1,score válido,score válido,score válido
202304,A,Y,105,3k~5k,0,828,651,322,1,score válido,score válido,score válido
202304,B,X,85,5k~10k,0,764,262,431,1,score válido,score válido,score válido
202304,B,Y,40,20k~30k,0,772,455,362,1,score válido,score válido,score válido
202304,B,Y,36,5k~10k,1,4,811,0,1,score válido,score válido,score válido
202304,B,X,80,3k~5k,0,598,529,159,1,score válido,score válido,score válido
202304,B,Y,30,3k~5k,0,587,199,337,1,score válido,score válido,score válido
202304,B,Y,39,,0,993,198,593,1,score válido,score válido,score válido
202304,A,Y,30,1k~3k,0,629,701,169,1,score válido,score válido,score válido
202304,B,Y,101,5k~10k,0,647,267,312,1,score válido,score válido,score válido
202304,A,Y,50,1k~3k,0,374,4,286,1,score válido,score válido,score válido
202304,A,Y,28,30k+,0,495,850,0,1,score válido,score válido,score válido
202304,B,Y,54,1k~3k,1,389,-1,365,1,score válido,score especial - sem cadastro na base,score válido
202304,B,Y,23,3k~5k,0,911,540,393,1,score válido,score válido,score válido
202304,A,X,54,1k~3k,0,195,207,86,1,score válido,score válido,score válido
202304,B,Y,85,,1,141,773,0,1,score válido,score válido,score válido
202304,A,Y,59,30k+,0,997,121,612,1,score válido,score válido,score válido
202304,B,Y,15,3k~5k,0,931,852,378,1,score válido,score válido,score válido
202304,B,X,99,<1k,1,589,562,265,1,score válido,score válido,score válido
202304,A,Y,43,,0,771,152,454,1,score válido,score válido,score válido
202304,B,X,22,,0,102,642,0,1,score válido,score válido,score válido
202304,A,Y,87,<1k,0,766,9,574,1,score válido,score válido,score válido
202304,B,X,72,5k~10k,1,459,592,189,1,score válido,score válido,score válido
202304,B,X,33,,0,826,740,292,0,score válido,score válido,score válido
202304,A,Y,61,5k~10k,0,511,469,176,1,score válido,score válido,score válido
202304,A,Y,41,5k~10k,0,724,131,439,1,score válido,score válido,score válido
202304,A,Y,99,3k~5k,0,333,181,169,1,score válido,score válido,score válido
202304,A,Y,101,10k~20k,1,729,128,594,1,score válido,score válido,score válido
202304,B,Y,92,,1,264,392,180,1,score válido,score válido,score válido
202304,A,Y,90,5k~10k,1,954,160,726,1,score válido,score válido,score válido
202304,A,X,68,5k~10k,0,667,285,387,1,score válido,score válido,score válido
202304,A,X,83,1k~3k,0,473,119,306,1,score válido,score válido,score válido
202304,A,Y,71,30k+,1,602,160,442,1,score válido,score válido,score válido
202304,B,X,69,3k~5k,1,613,934,185,1,score válido,score válido,score válido
202304,B,Y,85,10k~20k,1,854,-1,661,1,score válido,score especial - sem cadastro na base,score válido
202304,A,Y,19,3k~5k,0,554,513,177,1,score válido,score válido,score válido
202304,B,Y,103,1k~3k,0,559,419,284,1,score válido,score válido,score válido
202304,B,Y,56,5k~10k,0,583,266,294,1,score válido,score válido,score válido
202304,A,Y,89,5k~10k,0,771,794,227,1,score válido,score válido,score válido
202304,A,Y,86,1k~3k,0,486,203,240,1,score válido,score válido,score válido
202304,B,Y,42,20k~30k,0,205,890,0,0,score válido,score válido,score válido
202304,B,Y,26,3k~5k,0,412,676,26,1,score válido,score válido,score válido
202304,B,Y,59,3k~5k,1,369,657,102,1,score válido,score válido,score válido
202304,B,Y,48,3k~5k,1,49,962,0,1,score válido,score válido,score válido
202304,B,X,99,1k~3k,1,798,863,272,1,score válido,score válido,score válido
202304,A,X,94,5k~10k,1,835,477,513,1,score válido,score válido,score válido
202304,B,X,102,<1k,1,260,569,72,1,score válido,score válido,score válido
202304,B,Y,100,1k~3k,0,317,772,0,1,score válido,score válido,score válido
202304,B,Y,72,1k~3k,1,314,189,271,1,score válido,score válido,score válido
202304,A,Y,27,3k~5k,0,512,639,58,1,score válido,score válido,score válido
202304,B,Y,23,1k~3k,1,464,257,282,1,score válido,score válido,score válido
202304,B,X,86,3k~5k,0,886,50,548,1,score válido,score válido,score válido
202304,B,Y,101,5k~10k,1,488,983,38,1,score válido,score válido,score válido
202304,B,Y,63,3k~5k,0,169,697,0,1,score válido,score válido,score válido
202304,A,Y,24,<1k,0,745,699,250,1,score válido,score válido,score válido
202304,B,Y,95,5k~10k,1,867,428,521,1,score válido,score válido,score válido
202304,A,X,43,30k+,0,606,181,397,1,score válido,score válido,score válido
202304,A,X,63,1k~3k,0,762,883,187,1,score válido,score válido,score válido
202304,A,Y,65,1k~3k,1,216,623,0,1,score válido,score válido,score válido
202304,A,X,65,<1k,0,899,233,598,1,score válido,score válido,score válido
202304,A,Y,80,1k~3k,0,65,146,42,1,score válido,score válido,score válido
202304,A,Y,25,1k~3k,1,899,737,462,1,score válido,score válido,score válido
202304,B,Y,86,3k~5k,0,357,160,200,1,score válido,score válido,score válido
202304,A,X,35,5k~10k,1,80,201,80,1,score válido,score válido,score válido
202304,B,Y,64,3k~5k,0,173,83,58,1,score válido,score válido,score válido
202304,B,X,85,3k~5k,0,990,747,401,1,score válido,score válido,score válido
202304,A,Y,103,5k~10k,1,366,624,111,1,score válido,score válido,score válido
202304,B,X,23,5k~10k,1,772,412,483,1,score válido,score válido,score válido
202304,B,Y,57,3k~5k,0,472,159,254,1,score válido,score válido,score válido
202304,B,X,52,3k~5k,0,573,546,130,1,score válido,score válido,score válido
202304,B,Y,105,3k~5k,0,633,639,220,1,score válido,score válido,score válido
202304,B,Y,58,3k~5k,0,599,232,324,1,score válido,score válido,score válido
202304,B,X,67,<1k,1,999,305,669,1,score válido,score válido,score válido
202304,A,Y,74,1k~3k,1,547,198,420,1,score válido,score válido,score válido
202304,B,Y,88,5k~10k,0,618,343,331,1,score válido,score válido,score válido
202304,B,X,40,,0,343,229,127,1,score válido,score válido,score válido
202304,A,Y,105,<1k,1,233,476,95,1,score válido,score válido,score válido
202304,A,Y,70,1k~3k,1,443,937,55,1,score válido,score válido,score válido
202304,B,Y,100,<1k,0,610,267,339,1,score válido,score válido,score válido
202304,B,Y,70,1k~3k,1,308,402,169,1,score válido,score válido,score válido
202304,B,Y,60,10k~20k,1,495,359,320,1,score válido,score válido,score válido
202304,A,Y,34,20k~30k,0,813,182,492,1,score válido,score válido,score válido
202304,B,Y,104,30k+,0,418,973,0,1,score válido,score válido,score válido
202304,A,X,51,10k~20k,1,574,509,298,1,score válido,score válido,score válido
202304,B,X,50,3k~5k,1,925,594,559,1,score válido,score válido,score válido
202304,B,X,91,5k~10k,1,620,164,512,1,score válido,score válido,score válido
202304,A,X,85,5k~10k,1,304,803,33,1,score válido,score válido,score válido
202304,A,Y,89,1k~3k,0,566,872,0,1,score válido,score válido,score válido
202304,B,Y,57,5k~10k,1,860,499,483,1,score válido,score válido,score válido
202304,B,Y,67,5k~10k,0,144,304,40,1,score válido,score válido,score válido
202304,B,X,70,10k~20k,0,822,241,432,1,score válido,score válido,score válido
202304,B,Y,58,1k~3k,0,91,70,103,1,score válido,score válido,score válido
202304,A,Y,81,,0,957,408,523,1,score válido,score válido,score válido
202304,A,Y,49,3k~5k,0,151,576,0,1,score válido,score válido,score válido
202304,A,X,15,3k~5k,0,461,459,120,0,score válido,score válido,score válido
202304,A,Y,56,3k~5k,1,951,514,562,1,score válido,score válido,score válido
202304,A,Y,79,1k~3k,0,200,889,0,1,score válido,score válido,score válido
202304,B,X,40,1k~3k,0,638,255,320,1,score válido,score válido,score válido
202304,B,Y,81,,1,735,577,349,1,score válido,score válido,score válido
202304,B,Y,102,3k~5k,0,28,135,0,1,score válido,score válido,score válido
202304,B,Y,75,1k~3k,1,590,621,306,1,score válido,score válido,score válido
202304,A,Y,59,3k~5k,0,758,72,523,1,score válido,score válido,score válido
202304,B,Y,94,1k~3k,0,970,126,645,1,score válido,score válido,score válido
202304,A,X,92,5k~10k,0,130,142,6,1,score válido,score válido,score válido
202304,A,Y,47,<1k,0,863,618,371,1,score válido,score válido,score válido
202304,B,Y,72,5k~10k,1,626,678,319,1,score válido,score válido,score válido
202304,A,Y,23,5k~10k,1,725,-1,596,1,score válido,score especial - sem cadastro na base,score válido
202304,B,X,33,<1k,0,738,824,183,1,score válido,score válido,score válido
202304,A,Y,44,1k~3k,1,722,796,302,1,score válido,score válido,score válido
202304,B,Y,88,10k~20k,0,923,201,522,1,score válido,score válido,score válido
202304,B,X,77,3k~5k,0,114,70,100,1,score válido,score válido,score válido
202304,B,X,67,<1k,1,276,574,92,1,score válido,score válido,score válido
202304,A,X,25,30k+,1,903,867,399,1,score válido,score válido,score válido
202304,B,Y,40,10k~20k,0,451,338,181,1,score válido,score válido,score válido
202304,A,Y,40,1k~3k,0,400,965,0,1,score válido,score válido,score válido
202304,A,Y,28,3k~5k,0,535,974,3,1,score válido,score válido,score válido
202304,B,Y,30,5k~10k,0,303,-1,205,1,score válido,score especial - sem cadastro na base,score válido
202304,A,Y,53,<1k,0,594,649,189,1,score válido,score válido,score válido
202304,A,Y,44,3k~5k,0,879,338,474,1,score válido,score válido,score válido
202304,A,X,87,3k~5k,0,390,123,295,1,score válido,score válido,score válido
202304,A,X,27,,1,199,736,0,1,score válido,score válido,score válido
202304,B,X,79,1k~3k,0,147,710,0,1,score válido,score válido,score válido
202304,B,Y,16,3k~5k,0,695,31,450,1,score válido,score válido,score válido
202304,B,Y,37,1k~3k,1,64,121,169,1,score válido,score válido,score válido
202304,A,Y,48,1k~3k,0,65,57,0,1,score válido,score válido,score válido
202304,A,Y,79,1k~3k,0,961,586,486,1,score válido,score válido,score válido
202304,A,Y,56,20k~30k,0,664,272,273,1,score válido,score válido,score válido
202304,A,X,56,3k~5k,1,181,553,6,1,score válido,score válido,score válido
202304,B,X,83,1k~3k,0,629,679,147,1,score válido,score válido,score válido
202304,B,X,53,<1k,0,575,336,278,0,score válido,score válido,score válido
202304,A,Y,88,5k~10k,0,777,335,457,1,score válido,score válido,score válido
202304,A,Y,36,3k~5k,0,418,744,0,1,score válido,score válido,score válido
202304,A,Y,102,1k~3k,0,6,340,0,1,score válido,score válido,score válido
202304,B,X,49,3k~5k,1,434,337,271,1,score válido,score válido,score válido
202304,B,Y,58,1k~3k,0,688,594,257,1,score válido,score válido,score válido
202304,B,Y,62,10k~20k,0,957,51,626,1,score válido,score válido,score válido
202304,B,Y,64,3k~5k,1,839,328,555,1,score válido,score válido,score válido
202304,B,Y,99,3k~5k,1,13,113,41,1,score válido,score válido,score válido
202304,A,X,73,,0,237,879,0,1,score válido,score válido,score válido
202304,B,Y,88,30k+,0,545,316,258,1,score válido,score válido,score válido
202304,B,Y,105,5k~10k,0,45,457,0,1,score válido,score válido,score válido
202304,B,Y,47,3k~5k,1,592,68,468,1,score válido,score válido,score válido
202304,B,Y,30,3k~5k,0,423,484,102,1,score válido,score válido,score válido
202304,A,Y,19,,0,665,651,200,1,score válido,score válido,score válido
202304,A,X,102,,1,212,25,278,1,score válido,score válido,score válido
202304,A,Y,58,1k~3k,1,179,319,87,1,score válido,score válido,score válido
202304,B,X,105,1k~3k,0,915,548,399,1,score válido,score válido,score válido
202304,A,X,28,3k~5k,0,337,997,0,1,score válido,score válido,score válido
202304,B,Y,88,3k~5k,1,971,762,430,1,score válido,score válido,score válido
202304,B,Y,94,5k~10k,0,151,558,0,1,score válido,score válido,score válido
202304,A,X,93,<1k,1,751,192,595,1,score válido,score válido,score válido
202304,B,Y,100,<1k,0,193,969,0,1,score válido,score válido,score válido
202304,B,Y,71,3k~5k,1,713,185,463,1,score válido,score válido,score válido
202304,B,Y,84,,1,255,137,216,1,score válido,score válido,score válido
202304,B,X,61,10k~20k,1,325,414,186,1,score válido,score válido,score válido
202304,A,Y,105,5k~10k,1,638,735,264,1,score válido,score válido,score válido
202304,B,Y,33,<1k,0,23,72,0,1,score válido,score válido,score válido
202304,A,X,76,<1k,1,239,167,211,1,score válido,score válido,score válido
202304,B,Y,24,5k~10k,0,856,617,368,1,score válido,score válido,score válido
202304,A,Y,70,1k~3k,0,304,4,208,1,score válido,score válido,score válido
202304,B,Y,25,5k~10k,0,956,653,388,1,score válido,score válido,score válido
202304,B,X,92,3k~5k,0,134,45,50,1,score válido,score válido,score válido
202304,B,X,94,1k~3k,0,719,356,389,1,score válido,score válido,score válido
202304,A,Y,21,3k~5k,1,154,403,78,1,score válido,score válido,score válido
202304,B,X,67,30k+,0,762,636,329,1,score válido,score válido,score válido
202304,A,X,82,1k~3k,1,205,316,128,1,score válido,score válido,score válido
202304,A,Y,30,,1,865,75,663,1,score válido,score válido,score válido
202304,B,Y,74,1k~3k,0,621,122,353,1,score válido,score válido,score válido
202304,B,Y,65,3k~5k,1,880,430,539,1,score válido,score válido,score válido
202304,B,Y,23,10k~20k,0,624,564,213,1,score válido,score válido,score válido
202304,A,X,63,10k~20k,0,805,935,196,1,score válido,score válido,score válido
202304,B,Y,50,3k~5k,1,869,546,479,1,score válido,score válido,score válido
202304,B,Y,23,<1k,1,464,695,199,1,score válido,score válido,score válido
202304,A,Y,46,5k~10k,0,670,173,440,1,score válido,score válido,score válido
202304,B,Y,71,3k~5k,0,16,991,0,1,score válido,score válido,score válido
202304,B,Y,104,5k~10k,1,491,128,387,1,score válido,score válido,score válido
202304,B,Y,71,<1k,1,204,554,32,1,score válido,score válido,score válido
202304,B,X,58,3k~5k,0,105,946,0,1,score válido,score válido,score válido
202304,B,Y,33,5k~10k,1,997,456,609,1,score válido,score válido,score válido
202304,B,X,57,<1k,0,998,901,379,1,score válido,score válido,score válido
202304,B,X,82,3k~5k,0,205,579,0,1,score válido,score válido,score válido
202304,B,Y,78,3k~5k,1,897,849,391,1,score válido,score válido,score válido
202304,B,X,27,3k~5k,0,896,708,339,1,score válido,score válido,score válido
202304,A,Y,24,,0,977,580,441,1,score válido,score válido,score válido
202304,A,Y,62,,0,386,97,257,1,score válido,score válido,score válido
202304,A,Y,34,3k~5k,0,932,276,540,1,score válido,score válido,score válido
202304,B,Y,20,1k~3k,0,780,103,506,1,score válido,score válido,score válido
202304,B,X,58,3k~5k,1,732,539,429,1,score válido,score válido,score válido
202304,A,Y,62,20k~30k,0,240,426,0,1,score válido,score válido,score válido
202304,A,X,86,3k~5k,0,485,419,227,1,score válido,score válido,score válido
202304,A,Y,78,3k~5k,0,786,268,406,1,score válido,score válido,score válido
202304,B,Y,93,20k~30k,1,846,814,407,1,score válido,score válido,score válido
202304,A,Y,43,5k~10k,1,189,413,91,1,score válido,score válido,score válido
202304,B,Y,86,3k~5k,0,304,266,132,1,score válido,score válido,score válido
202304,A,X,23,5k~10k,0,154,249,0,1,score válido,score válido,score válido
202304,A,Y,37,5k~10k,0,142,293,0,1,score válido,score válido,score válido
202304,A,Y,69,1k~3k,0,205,826,0,1,score válido,score válido,score válido
202304,B,Y,90,3k~5k,0,909,354,513,1,score válido,score válido,score válido
202304,A,Y,42,5k~10k,0,356,228,137,1,score válido,score válido,score válido
202304,B,Y,61,,0,493,887,21,1,score válido,score válido,score válido
202304,B,X,29,1k~3k,0,1,894,0,1,score válido,score válido,score válido
202304,B,X,72,1k~3k,0,751,675,245,1,score válido,score válido,score válido
202304,B,Y,32,10k~20k,0,281,823,0,1,score válido,score válido,score válido
202304,A,X,54,3k~5k,0,701,829,166,1,score válido,score válido,score válido
202304,B,Y,32,<1k,0,190,691,0,1,score válido,score válido,score válido
202304,B,Y,88,,0,371,454,94,1,score válido,score válido,score válido
202304,A,Y,21,<1k,0,513,945,0,1,score válido,score válido,score válido
202304,B,Y,16,,0,628,314,360,1,score válido,score válido,score válido
202304,B,X,96,20k~30k,0,156,788,0,1,score válido,score válido,score válido
202304,B,Y,65,5k~10k,0,427,211,186,1,score válido,score válido,score válido
202304,A,Y,49,30k+,0,1,645,0,1,score válido,score válido,score válido
202304,A,Y,24,1k~3k,1,124,827,0,1,score válido,score válido,score válido
202304,A,Y,34,1k~3k,0,321,718,0,1,score válido,score válido,score válido
202304,A,X,71,3k~5k,0,937,702,375,1,score válido,score válido,score válido
202304,B,Y,88,,0,882,455,449,1,score válido,score válido,score válido
202304,B,X,27,<1k,0,519,898,80,1,score válido,score válido,score válido
202304,A,Y,38,1k~3k,0,601,299,326,1,score válido,score válido,score válido
202304,B,Y,56,10k~20k,0,281,905,0,1,score válido,score válido,score válido
202304,A,Y,77,1k~3k,1,667,17,586,1,score válido,score válido,score válido
202304,A,Y,60,5k~10k,0,229,592,0,1,score válido,score válido,score válido
202304,B,Y,75,10k~20k,0,-1,615,0,1,score especial - óbito,score válido,score válido
202304,B,Y,89,20k~30k,0,963,247,582,1,score válido,score válido,score válido
202304,B,Y,77,5k~10k,0,375,749,0,1,score válido,score válido,score válido
202304,B,X,34,1k~3k,0,518,175,291,1,score válido,score válido,score válido
202304,A,Y,30,5k~10k,1,91,401,37,1,score válido,score válido,score válido
202304,A,X,49,5k~10k,0,523,898,42,1,score válido,score válido,score válido
202304,B,Y,91,5k~10k,1,902,382,554,1,score válido,score válido,score válido
202304,B,Y,23,<1k,0,877,823,321,1,score válido,score válido,score válido
202304,B,Y,50,<1k,1,574,80,460,1,score válido,score válido,score válido
202304,A,Y,28,,0,856,96,483,1,score válido,score válido,score válido
202304,B,Y,57,5k~10k,0,358,161,168,1,score válido,score válido,score válido
202304,B,Y,90,1k~3k,1,184,148,198,1,score válido,score válido,score válido
202304,A,Y,37,10k~20k,0,416,979,0,1,score válido,score válido,score válido
202304,A,X,63,10k~20k,0,808,93,535,1,score válido,score válido,score válido
202304,B,Y,15,,0,704,132,427,1,score válido,score válido,score válido
202304,B,X,94,10k~20k,0,378,153,196,1,score válido,score válido,score válido
202304,A,Y,64,20k~30k,0,335,590,22,1,score válido,score válido,score válido
202304,A,Y,72,20k~30k,0,964,482,545,1,score válido,score válido,score válido
202304,B,X,89,1k~3k,0,256,718,0,1,score válido,score válido,score válido
202304,B,Y,43,5k~10k,0,301,329,55,1,score válido,score válido,score válido
202304,A,Y,16,<1k,0,341,21,244,1,score válido,score válido,score válido
202304,B,Y,30,<1k,0,781,333,418,1,score válido,score válido,score válido
